losses,metrics,optimizers,actovatons1,actovatons2,acc,ture_acc
'categorical_hinge', 'categorical_accuracy', 'rmsprop', 'tanh', 'softmax',0.960583376388,0.9607
'categorical_hinge', 'categorical_accuracy', 'adamax', 'tanh', 'softmax',0.868416689336,0.8701
'poisson', 'binary_accuracy', 'rmsprop', 'tanh', 'softmax',0.992950176199,0.9641
'poisson', 'binary_accuracy', 'adamax', 'tanh', 'softmax',0.991600175699,0.954
'poisson', 'categorical_accuracy', 'rmsprop', 'tanh', 'softmax',0.965333367387,0.9685
'poisson', 'categorical_accuracy', 'adamax', 'tanh', 'softmax',0.960666703681,0.9556
'categorical_crossentropy', 'binary_accuracy', 'rmsprop', 'tanh', 'softmax',0.992816845576,0.966
'categorical_crossentropy', 'binary_accuracy', 'adamax', 'tanh', 'softmax',0.991700182358,0.9567
'categorical_crossentropy', 'categorical_accuracy', 'rmsprop', 'tanh', 'softmax',0.963750032087,0.9652
'categorical_crossentropy', 'categorical_accuracy', 'adamax', 'tanh', 'softmax',0.960083377858,0.955
'categorical_hinge', 'binary_accuracy', 'rmsprop', 'tanh', 'softmax',0.991866839429,0.9625
'categorical_hinge', 'binary_accuracy', 'adamax', 'tanh', 'softmax',0.977766821782,0.8718
'categorical_hinge', 'categorical_accuracy', 'rmsprop', 'tanh', 'softmax',0.957000037034,0.9602
'categorical_hinge', 'categorical_accuracy', 'adamax', 'tanh', 'softmax',0.860000021756,0.8627
'poisson', 'binary_accuracy', 'rmsprop', 'tanh', 'softmax',0.993475159009,0.9682
'poisson', 'binary_accuracy', 'adamax', 'tanh', 'softmax',0.991466840108,0.9491
'poisson', 'categorical_accuracy', 'rmsprop', 'tanh', 'softmax',0.967083374659,0.9676
'poisson', 'categorical_accuracy', 'adamax', 'tanh', 'softmax',0.958000036577,0.9578
'categorical_crossentropy', 'binary_accuracy', 'rmsprop', 'tanh', 'softmax',0.992941834033,0.9661
'categorical_crossentropy', 'binary_accuracy', 'adamax', 'tanh', 'softmax',0.991916835308,0.9567
'categorical_crossentropy', 'categorical_accuracy', 'rmsprop', 'tanh', 'softmax',0.96758338064,0.965
'categorical_crossentropy', 'categorical_accuracy', 'adamax', 'tanh', 'softmax',0.959083363414,0.9508
'categorical_hinge', 'binary_accuracy', 'rmsprop', 'tanh', 'softmax',0.991475169857,0.9573
'categorical_hinge', 'binary_accuracy', 'adamax', 'tanh', 'softmax',0.990175160269,0.948
'categorical_hinge', 'categorical_accuracy', 'rmsprop', 'tanh', 'softmax',0.959000026186,0.9597
'categorical_hinge', 'categorical_accuracy', 'adamax', 'tanh', 'softmax',0.950916709999,0.9506
'poisson', 'binary_accuracy', 'rmsprop', 'tanh', 'softmax',0.993575145801,0.9721
'poisson', 'binary_accuracy', 'adamax', 'tanh', 'softmax',0.991741841038,0.958
'poisson', 'categorical_accuracy', 'rmsprop', 'tanh', 'softmax',0.96716670692,0.9684
'poisson', 'categorical_accuracy', 'adamax', 'tanh', 'softmax',0.956583373249,0.9544
'categorical_crossentropy', 'binary_accuracy', 'rmsprop', 'tanh', 'softmax',0.993666825195,0.9694
'categorical_crossentropy', 'binary_accuracy', 'adamax', 'tanh', 'softmax',0.99206682543,0.9569
'categorical_crossentropy', 'categorical_accuracy', 'rmsprop', 'tanh', 'softmax',0.964500032365,0.9694
'categorical_crossentropy', 'categorical_accuracy', 'adamax', 'tanh', 'softmax',0.959166715542,0.9577
'categorical_hinge', 'binary_accuracy', 'rmsprop', 'tanh', 'softmax',0.992500168582,0.9636
'categorical_hinge', 'binary_accuracy', 'adamax', 'tanh', 'softmax',0.979383481046,0.8624
'categorical_hinge', 'categorical_accuracy', 'rmsprop', 'tanh', 'softmax',0.958250035842,0.9603
'categorical_hinge', 'categorical_accuracy', 'adamax', 'tanh', 'softmax',0.948333365222,0.949
'poisson', 'binary_accuracy', 'rmsprop', 'tanh', 'softmax',0.993575165669,0.9688
'poisson', 'binary_accuracy', 'adamax', 'tanh', 'softmax',0.99184183528,0.9569
'poisson', 'categorical_accuracy', 'rmsprop', 'tanh', 'softmax',0.962083376944,0.9686
'poisson', 'categorical_accuracy', 'adamax', 'tanh', 'softmax',0.958416717748,0.9545
'categorical_crossentropy', 'binary_accuracy', 'rmsprop', 'tanh', 'softmax',0.993183488647,0.9672
'categorical_crossentropy', 'binary_accuracy', 'adamax', 'tanh', 'softmax',0.991983510554,0.9578
'categorical_crossentropy', 'categorical_accuracy', 'rmsprop', 'tanh', 'softmax',0.964666686952,0.9669
'categorical_crossentropy', 'categorical_accuracy', 'adamax', 'tanh', 'softmax',0.958333383004,0.9539
'categorical_hinge', 'binary_accuracy', 'rmsprop', 'tanh', 'softmax',0.991866817077,0.96
'categorical_hinge', 'binary_accuracy', 'adamax', 'tanh', 'softmax',0.977200167874,0.8709
'categorical_hinge', 'categorical_accuracy', 'rmsprop', 'tanh', 'softmax',0.955000025531,0.9577
'categorical_hinge', 'categorical_accuracy', 'adamax', 'tanh', 'softmax',0.867916705708,0.8694
'poisson', 'binary_accuracy', 'rmsprop', 'tanh', 'softmax',0.993208500246,0.9683
'poisson', 'binary_accuracy', 'adamax', 'tanh', 'softmax',0.991875166694,0.9541
'poisson', 'categorical_accuracy', 'rmsprop', 'tanh', 'softmax',0.967250036697,0.966
'poisson', 'categorical_accuracy', 'adamax', 'tanh', 'softmax',0.957833369573,0.9567
'categorical_crossentropy', 'binary_accuracy', 'rmsprop', 'tanh', 'softmax',0.993391844134,0.9683
'categorical_crossentropy', 'binary_accuracy', 'adamax', 'tanh', 'softmax',0.992016834517,0.9545
'categorical_crossentropy', 'categorical_accuracy', 'rmsprop', 'tanh', 'softmax',0.964583379527,0.9671
'categorical_crossentropy', 'categorical_accuracy', 'adamax', 'tanh', 'softmax',0.958666697145,0.9528
'categorical_hinge', 'binary_accuracy', 'rmsprop', 'tanh', 'softmax',0.991983503103,0.9598
'categorical_hinge', 'binary_accuracy', 'adamax', 'tanh', 'softmax',0.976791826387,0.8719
'categorical_hinge', 'categorical_accuracy', 'rmsprop', 'tanh', 'softmax',0.95733337601,0.9557
'categorical_hinge', 'categorical_accuracy', 'adamax', 'tanh', 'softmax',0.859250014027,0.8525
'poisson', 'binary_accuracy', 'rmsprop', 'tanh', 'softmax',0.993450162311,0.9632
'poisson', 'binary_accuracy', 'adamax', 'tanh', 'softmax',0.992316829662,0.9574
'poisson', 'categorical_accuracy', 'rmsprop', 'tanh', 'softmax',0.968166716397,0.9697
'poisson', 'categorical_accuracy', 'adamax', 'tanh', 'softmax',0.958666697145,0.9567
'categorical_crossentropy', 'binary_accuracy', 'rmsprop', 'tanh', 'softmax',0.992591843009,0.9643
'categorical_crossentropy', 'binary_accuracy', 'adamax', 'tanh', 'softmax',0.99184183528,0.9521
'categorical_crossentropy', 'categorical_accuracy', 'rmsprop', 'tanh', 'softmax',0.96775003771,0.9673
'categorical_crossentropy', 'categorical_accuracy', 'adamax', 'tanh', 'softmax',0.959833361208,0.9558
'categorical_hinge', 'categorical_accuracy', 'adamax', 'tanh', 'softmax',0.857333359619,0.8559
'poisson', 'binary_accuracy', 'rmsprop', 'tanh', 'softmax',0.992633506656,0.9667
'poisson', 'binary_accuracy', 'adamax', 'tanh', 'softmax',0.99162517488,0.9599
'poisson', 'categorical_accuracy', 'rmsprop', 'tanh', 'softmax',0.964250030617,0.9677
'poisson', 'categorical_accuracy', 'adamax', 'tanh', 'softmax',0.959333372613,0.9588
'categorical_crossentropy', 'binary_accuracy', 'rmsprop', 'tanh', 'softmax',0.993666835129,0.9699
'categorical_crossentropy', 'binary_accuracy', 'adamax', 'tanh', 'softmax',0.991950166722,0.9561
'categorical_crossentropy', 'categorical_accuracy', 'rmsprop', 'tanh', 'softmax',0.961250027021,0.9639
'categorical_crossentropy', 'categorical_accuracy', 'adamax', 'tanh', 'softmax',0.956333378951,0.9585
'categorical_hinge', 'binary_accuracy', 'rmsprop', 'tanh', 'softmax',0.99208351473,0.9575
'categorical_hinge', 'binary_accuracy', 'adamax', 'tanh', 'softmax',0.97893349578,0.8571
'categorical_hinge', 'categorical_accuracy', 'rmsprop', 'tanh', 'softmax',0.957500045498,0.9639
'categorical_hinge', 'categorical_accuracy', 'adamax', 'tanh', 'softmax',0.944166714946,0.9457
'poisson', 'binary_accuracy', 'rmsprop', 'tanh', 'softmax',0.993608504534,0.9645
'poisson', 'binary_accuracy', 'adamax', 'tanh', 'softmax',0.992141835392,0.958
'poisson', 'categorical_accuracy', 'rmsprop', 'tanh', 'softmax',0.965750033657,0.9721
'poisson', 'categorical_accuracy', 'adamax', 'tanh', 'softmax',0.959250040352,0.9548
'categorical_crossentropy', 'binary_accuracy', 'rmsprop', 'tanh', 'softmax',0.992875176171,0.9664
'categorical_crossentropy', 'binary_accuracy', 'adamax', 'tanh', 'softmax',0.992000167569,0.9592
'categorical_crossentropy', 'categorical_accuracy', 'rmsprop', 'tanh', 'softmax',0.967416706185,0.9697
'categorical_crossentropy', 'categorical_accuracy', 'adamax', 'tanh', 'softmax',0.958083361387,0.956
'categorical_hinge', 'binary_accuracy', 'rmsprop', 'tanh', 'softmax',0.99190017581,0.9629
'categorical_hinge', 'binary_accuracy', 'adamax', 'tanh', 'softmax',0.978966834644,0.862
'categorical_hinge', 'categorical_accuracy', 'rmsprop', 'tanh', 'softmax',0.870583355427,0.8732
'categorical_hinge', 'categorical_accuracy', 'adamax', 'tanh', 'softmax',0.950250046949,0.9494
'poisson', 'binary_accuracy', 'rmsprop', 'tanh', 'softmax',0.993108518422,0.9661
'poisson', 'binary_accuracy', 'adamax', 'tanh', 'softmax',0.992266826332,0.9591
'poisson', 'categorical_accuracy', 'rmsprop', 'tanh', 'softmax',0.963416698078,0.9675
'poisson', 'categorical_accuracy', 'adamax', 'tanh', 'softmax',0.958500040074,0.9561
'categorical_crossentropy', 'binary_accuracy', 'rmsprop', 'tanh', 'softmax',0.993600169818,0.9679
'categorical_crossentropy', 'binary_accuracy', 'adamax', 'tanh', 'softmax',0.991808518767,0.956
'categorical_crossentropy', 'categorical_accuracy', 'rmsprop', 'tanh', 'softmax',0.965333374838,0.9692
'categorical_crossentropy', 'categorical_accuracy', 'adamax', 'tanh', 'softmax',0.959583364427,0.9554
'categorical_hinge', 'binary_accuracy', 'rmsprop', 'tanh', 'softmax',0.991916817923,0.9627
'categorical_hinge', 'binary_accuracy', 'adamax', 'tanh', 'softmax',0.978950175146,0.8584
'categorical_hinge', 'categorical_accuracy', 'rmsprop', 'tanh', 'softmax',0.957333366076,0.9573
'categorical_hinge', 'categorical_accuracy', 'adamax', 'tanh', 'softmax',0.857833365599,0.8553
'poisson', 'binary_accuracy', 'rmsprop', 'tanh', 'softmax',0.993316831688,0.9657
'poisson', 'binary_accuracy', 'adamax', 'tanh', 'softmax',0.991933502257,0.9522
'poisson', 'categorical_accuracy', 'rmsprop', 'tanh', 'softmax',0.968333370984,0.9728
'poisson', 'categorical_accuracy', 'adamax', 'tanh', 'softmax',0.960666696231,0.9597
'categorical_crossentropy', 'binary_accuracy', 'rmsprop', 'tanh', 'softmax',0.993766834339,0.9676
'categorical_crossentropy', 'binary_accuracy', 'adamax', 'tanh', 'softmax',0.99208351473,0.9547
'categorical_crossentropy', 'categorical_accuracy', 'rmsprop', 'tanh', 'softmax',0.965250037611,0.9677
'categorical_crossentropy', 'categorical_accuracy', 'adamax', 'tanh', 'softmax',0.959083380798,0.9535
'categorical_hinge', 'binary_accuracy', 'rmsprop', 'tanh', 'softmax',0.99147516489,0.9571
'categorical_hinge', 'binary_accuracy', 'adamax', 'tanh', 'softmax',0.990525173644,0.9518
'categorical_hinge', 'categorical_accuracy', 'rmsprop', 'tanh', 'softmax',0.954666718841,0.9543
'categorical_hinge', 'categorical_accuracy', 'adamax', 'tanh', 'softmax',0.950416706502,0.9502
'poisson', 'binary_accuracy', 'rmsprop', 'tanh', 'softmax',0.993491833409,0.9627
'poisson', 'binary_accuracy', 'adamax', 'tanh', 'softmax',0.99197516342,0.9519
'poisson', 'categorical_accuracy', 'rmsprop', 'tanh', 'softmax',0.96675004065,0.9731
'poisson', 'categorical_accuracy', 'adamax', 'tanh', 'softmax',0.958333370586,0.9592
'categorical_crossentropy', 'binary_accuracy', 'rmsprop', 'tanh', 'softmax',0.99355849872,0.9614
'categorical_crossentropy', 'binary_accuracy', 'adamax', 'tanh', 'softmax',0.991900170843,0.9574
'categorical_crossentropy', 'categorical_accuracy', 'rmsprop', 'tanh', 'softmax',0.965416692197,0.9654
'categorical_crossentropy', 'categorical_accuracy', 'adamax', 'tanh', 'softmax',0.957500043015,0.9549
'categorical_hinge', 'binary_accuracy', 'rmsprop', 'tanh', 'softmax',0.991850179931,0.9617
'categorical_hinge', 'binary_accuracy', 'adamax', 'tanh', 'softmax',0.979466845592,0.8637
'categorical_hinge', 'categorical_accuracy', 'rmsprop', 'tanh', 'softmax',0.957500028114,0.9613
'categorical_hinge', 'categorical_accuracy', 'adamax', 'tanh', 'softmax',0.868500031531,0.8736
'poisson', 'binary_accuracy', 'rmsprop', 'tanh', 'softmax',0.992958488564,0.9711
'poisson', 'binary_accuracy', 'adamax', 'tanh', 'softmax',0.991958501438,0.9588
'poisson', 'categorical_accuracy', 'rmsprop', 'tanh', 'softmax',0.969166703522,0.9694
'poisson', 'categorical_accuracy', 'adamax', 'tanh', 'softmax',0.961583375931,0.959
'categorical_crossentropy', 'binary_accuracy', 'rmsprop', 'tanh', 'softmax',0.993816832701,0.9676
'categorical_crossentropy', 'binary_accuracy', 'adamax', 'tanh', 'softmax',0.991625177364,0.9584
'categorical_crossentropy', 'categorical_accuracy', 'rmsprop', 'tanh', 'softmax',0.965750033657,0.9685
'categorical_crossentropy', 'categorical_accuracy', 'adamax', 'tanh', 'softmax',0.961000060042,0.9566
'categorical_hinge', 'binary_accuracy', 'rmsprop', 'tanh', 'softmax',0.991833508015,0.9614
'categorical_hinge', 'binary_accuracy', 'adamax', 'tanh', 'softmax',0.989608508845,0.9499
'categorical_hinge', 'categorical_accuracy', 'rmsprop', 'tanh', 'softmax',0.962083381911,0.9607
'categorical_hinge', 'categorical_accuracy', 'adamax', 'tanh', 'softmax',0.85950003316,0.8588
'poisson', 'binary_accuracy', 'rmsprop', 'tanh', 'softmax',0.993350155652,0.9688
'poisson', 'binary_accuracy', 'adamax', 'tanh', 'softmax',0.992033508917,0.9618
'poisson', 'categorical_accuracy', 'rmsprop', 'tanh', 'softmax',0.965333367387,0.9629
'poisson', 'categorical_accuracy', 'adamax', 'tanh', 'softmax',0.960583378871,0.9587
'categorical_crossentropy', 'binary_accuracy', 'rmsprop', 'tanh', 'softmax',0.993525159856,0.9702
'categorical_crossentropy', 'binary_accuracy', 'adamax', 'tanh', 'softmax',0.992225160201,0.9572
'categorical_crossentropy', 'categorical_accuracy', 'rmsprop', 'tanh', 'softmax',0.966833390296,0.9602
'categorical_crossentropy', 'categorical_accuracy', 'adamax', 'tanh', 'softmax',0.959083370864,0.9586
'categorical_hinge', 'binary_accuracy', 'rmsprop', 'tanh', 'softmax',0.991675173243,0.9596
'categorical_hinge', 'binary_accuracy', 'adamax', 'tanh', 'softmax',0.990258529782,0.9536
'categorical_hinge', 'categorical_accuracy', 'rmsprop', 'tanh', 'softmax',0.95575004071,0.9623
'categorical_hinge', 'categorical_accuracy', 'adamax', 'tanh', 'softmax',0.943750036259,0.9449
'poisson', 'binary_accuracy', 'rmsprop', 'tanh', 'softmax',0.993175158898,0.9625
'poisson', 'binary_accuracy', 'adamax', 'tanh', 'softmax',0.992200178405,0.9561
'poisson', 'categorical_accuracy', 'rmsprop', 'tanh', 'softmax',0.965333372355,0.9638
'poisson', 'categorical_accuracy', 'adamax', 'tanh', 'softmax',0.959333362679,0.9532
'categorical_crossentropy', 'binary_accuracy', 'rmsprop', 'tanh', 'softmax',0.994041830301,0.9741
'categorical_crossentropy', 'binary_accuracy', 'adamax', 'tanh', 'softmax',0.991800159216,0.954
'categorical_crossentropy', 'categorical_accuracy', 'rmsprop', 'tanh', 'softmax',0.965666708847,0.9658
'categorical_crossentropy', 'categorical_accuracy', 'adamax', 'tanh', 'softmax',0.956666707993,0.9576
'categorical_hinge', 'binary_accuracy', 'adamax', 'sigmoid', 'softmax',0.972983494401,0.8515
'categorical_hinge', 'categorical_accuracy', 'rmsprop', 'sigmoid', 'softmax',0.940916697184,0.9458
'categorical_hinge', 'categorical_accuracy', 'adamax', 'sigmoid', 'softmax',0.837166681886,0.8277
'poisson', 'binary_accuracy', 'rmsprop', 'sigmoid', 'softmax',0.991333499551,0.9562
'poisson', 'binary_accuracy', 'adamax', 'sigmoid', 'softmax',0.987833504876,0.9366
'poisson', 'categorical_accuracy', 'rmsprop', 'sigmoid', 'softmax',0.956916709741,0.9597
'poisson', 'categorical_accuracy', 'adamax', 'sigmoid', 'softmax',0.932916710774,0.9265
'categorical_crossentropy', 'binary_accuracy', 'rmsprop', 'sigmoid', 'softmax',0.991208491226,0.9568
'categorical_crossentropy', 'binary_accuracy', 'adamax', 'sigmoid', 'softmax',0.987525152663,0.929
'categorical_crossentropy', 'categorical_accuracy', 'rmsprop', 'sigmoid', 'softmax',0.954000038405,0.9585
'categorical_crossentropy', 'categorical_accuracy', 'adamax', 'sigmoid', 'softmax',0.933916707834,0.9283
'categorical_hinge', 'binary_accuracy', 'rmsprop', 'sigmoid', 'softmax',0.988400176167,0.9435
'categorical_hinge', 'binary_accuracy', 'adamax', 'sigmoid', 'softmax',0.984708497922,0.9197
'categorical_hinge', 'categorical_accuracy', 'rmsprop', 'sigmoid', 'softmax',0.942083371182,0.9414
'categorical_hinge', 'categorical_accuracy', 'adamax', 'sigmoid', 'softmax',0.840083363156,0.8437
'poisson', 'binary_accuracy', 'rmsprop', 'sigmoid', 'softmax',0.991233502825,0.9574
'poisson', 'binary_accuracy', 'adamax', 'sigmoid', 'softmax',0.987275165816,0.9236
'poisson', 'categorical_accuracy', 'rmsprop', 'sigmoid', 'softmax',0.955666703482,0.9571
'poisson', 'categorical_accuracy', 'adamax', 'sigmoid', 'softmax',0.933916710317,0.924
'categorical_crossentropy', 'binary_accuracy', 'rmsprop', 'sigmoid', 'softmax',0.991233505309,0.9553
'categorical_crossentropy', 'binary_accuracy', 'adamax', 'sigmoid', 'softmax',0.986975163221,0.929
'categorical_crossentropy', 'categorical_accuracy', 'rmsprop', 'sigmoid', 'softmax',0.955083370209,0.958
'categorical_crossentropy', 'categorical_accuracy', 'adamax', 'sigmoid', 'softmax',0.936500052611,0.937
'categorical_hinge', 'binary_accuracy', 'rmsprop', 'sigmoid', 'softmax',0.988650175432,0.9416
'categorical_hinge', 'binary_accuracy', 'adamax', 'sigmoid', 'softmax',0.973258502781,0.8407
'categorical_hinge', 'categorical_accuracy', 'rmsprop', 'sigmoid', 'softmax',0.944083362818,0.9457
'categorical_hinge', 'categorical_accuracy', 'adamax', 'sigmoid', 'softmax',0.922916702926,0.9232
'poisson', 'binary_accuracy', 'rmsprop', 'sigmoid', 'softmax',0.991308515271,0.9579
'poisson', 'binary_accuracy', 'adamax', 'sigmoid', 'softmax',0.987583508094,0.9324
'poisson', 'categorical_accuracy', 'rmsprop', 'sigmoid', 'softmax',0.954666706423,0.9596
'poisson', 'categorical_accuracy', 'adamax', 'sigmoid', 'softmax',0.936666692297,0.9364
'categorical_crossentropy', 'binary_accuracy', 'rmsprop', 'sigmoid', 'softmax',0.991575166583,0.9578
'categorical_crossentropy', 'binary_accuracy', 'adamax', 'sigmoid', 'softmax',0.987550171713,0.9284
'categorical_crossentropy', 'categorical_accuracy', 'rmsprop', 'sigmoid', 'softmax',0.954583369195,0.9559
'categorical_crossentropy', 'categorical_accuracy', 'adamax', 'sigmoid', 'softmax',0.933916725218,0.9296
'categorical_hinge', 'binary_accuracy', 'rmsprop', 'sigmoid', 'softmax',0.988566838205,0.9479
'categorical_hinge', 'binary_accuracy', 'adamax', 'sigmoid', 'softmax',0.984716842572,0.9187
'categorical_hinge', 'categorical_accuracy', 'rmsprop', 'sigmoid', 'softmax',0.94316671292,0.9437
'categorical_hinge', 'categorical_accuracy', 'adamax', 'sigmoid', 'softmax',0.820916682482,0.8266
'poisson', 'binary_accuracy', 'rmsprop', 'sigmoid', 'softmax',0.990575169524,0.9578
'poisson', 'binary_accuracy', 'adamax', 'sigmoid', 'softmax',0.987325166663,0.9328
'poisson', 'categorical_accuracy', 'rmsprop', 'sigmoid', 'softmax',0.956416693827,0.9583
'poisson', 'categorical_accuracy', 'adamax', 'sigmoid', 'softmax',0.936833364268,0.938
'categorical_crossentropy', 'binary_accuracy', 'rmsprop', 'sigmoid', 'softmax',0.991133506099,0.9548
'categorical_crossentropy', 'binary_accuracy', 'adamax', 'sigmoid', 'softmax',0.987625161807,0.9334
'categorical_crossentropy', 'categorical_accuracy', 'rmsprop', 'sigmoid', 'softmax',0.950000032783,0.9503
'categorical_crossentropy', 'categorical_accuracy', 'adamax', 'sigmoid', 'softmax',0.933916715284,0.9274
'categorical_hinge', 'binary_accuracy', 'adamax', 'tanh', 'softmax',0.977416848143,0.8709
'categorical_hinge', 'categorical_accuracy', 'rmsprop', 'tanh', 'softmax',0.958583379785,0.9614
'categorical_hinge', 'categorical_accuracy', 'adamax', 'tanh', 'softmax',0.787583351135,0.7803
'poisson', 'binary_accuracy', 'rmsprop', 'tanh', 'softmax',0.99297516793,0.9686
'poisson', 'binary_accuracy', 'adamax', 'tanh', 'softmax',0.991900178293,0.9542
'poisson', 'categorical_accuracy', 'rmsprop', 'tanh', 'softmax',0.960666701198,0.9594
'poisson', 'categorical_accuracy', 'adamax', 'tanh', 'softmax',0.959750031432,0.9578
'categorical_crossentropy', 'binary_accuracy', 'rmsprop', 'tanh', 'softmax',0.993416820963,0.9679
'categorical_crossentropy', 'binary_accuracy', 'adamax', 'tanh', 'softmax',0.992091846963,0.9567
'categorical_crossentropy', 'categorical_accuracy', 'rmsprop', 'tanh', 'softmax',0.967000037432,0.9702
'categorical_crossentropy', 'categorical_accuracy', 'adamax', 'tanh', 'softmax',0.95841669788,0.9578
'categorical_hinge', 'binary_accuracy', 'rmsprop', 'tanh', 'softmax',0.991800159216,0.9631
'categorical_hinge', 'binary_accuracy', 'adamax', 'tanh', 'softmax',0.989575167497,0.9496
'categorical_hinge', 'categorical_accuracy', 'rmsprop', 'tanh', 'softmax',0.955500038962,0.9571
'categorical_hinge', 'categorical_accuracy', 'adamax', 'tanh', 'softmax',0.949416706959,0.9483
'poisson', 'binary_accuracy', 'rmsprop', 'tanh', 'softmax',0.993725170692,0.9688
'poisson', 'binary_accuracy', 'adamax', 'tanh', 'softmax',0.99228349328,0.9586
'poisson', 'categorical_accuracy', 'rmsprop', 'tanh', 'softmax',0.969416720172,0.9694
'poisson', 'categorical_accuracy', 'adamax', 'tanh', 'softmax',0.959166708092,0.9603
'categorical_crossentropy', 'binary_accuracy', 'rmsprop', 'tanh', 'softmax',0.993600159883,0.9693
'categorical_crossentropy', 'binary_accuracy', 'adamax', 'tanh', 'softmax',0.992150172591,0.9573
'categorical_crossentropy', 'categorical_accuracy', 'rmsprop', 'tanh', 'softmax',0.967500023544,0.967
'categorical_crossentropy', 'categorical_accuracy', 'adamax', 'tanh', 'softmax',0.958333370586,0.9547
'categorical_hinge', 'binary_accuracy', 'rmsprop', 'sigmoid', 'softmax',0.988058499992,0.941
'categorical_hinge', 'binary_accuracy', 'adamax', 'sigmoid', 'softmax',0.972833501796,0.8409
'categorical_hinge', 'categorical_accuracy', 'rmsprop', 'sigmoid', 'softmax',0.94283337146,0.9438
'categorical_hinge', 'categorical_accuracy', 'adamax', 'sigmoid', 'softmax',0.842750010391,0.8335
'poisson', 'binary_accuracy', 'rmsprop', 'sigmoid', 'softmax',0.991633509596,0.9594
'poisson', 'binary_accuracy', 'adamax', 'sigmoid', 'softmax',0.987208517889,0.922
'poisson', 'categorical_accuracy', 'rmsprop', 'sigmoid', 'softmax',0.952166698873,0.955
'poisson', 'categorical_accuracy', 'adamax', 'sigmoid', 'softmax',0.934083364904,0.9284
'categorical_crossentropy', 'binary_accuracy', 'rmsprop', 'sigmoid', 'softmax',0.99149184674,0.9591
'categorical_crossentropy', 'binary_accuracy', 'adamax', 'sigmoid', 'softmax',0.987666825453,0.9343
'categorical_crossentropy', 'categorical_accuracy', 'rmsprop', 'sigmoid', 'softmax',0.956833377481,0.9559
'categorical_crossentropy', 'categorical_accuracy', 'adamax', 'sigmoid', 'softmax',0.938000043233,0.9331
'poisson', 'categorical_accuracy', 'rmsprop', 'sigmoid', 'softmax',0.957333371043,0.9569
'poisson', 'categorical_accuracy', 'adamax', 'sigmoid', 'softmax',0.937583371997,0.9326
'categorical_crossentropy', 'binary_accuracy', 'rmsprop', 'sigmoid', 'softmax',0.990958509346,0.9586
'categorical_crossentropy', 'binary_accuracy', 'adamax', 'sigmoid', 'softmax',0.98705017815,0.929
'categorical_crossentropy', 'categorical_accuracy', 'rmsprop', 'sigmoid', 'softmax',0.957000039518,0.9554
'categorical_crossentropy', 'categorical_accuracy', 'adamax', 'sigmoid', 'softmax',0.935583375394,0.9324
'categorical_crossentropy', 'binary_accuracy', 'adamax', 'sigmoid', 'softmax',0.987066827714,0.9253
'categorical_crossentropy', 'categorical_accuracy', 'rmsprop', 'sigmoid', 'softmax',0.955500046412,0.9598
'categorical_crossentropy', 'categorical_accuracy', 'adamax', 'sigmoid', 'softmax',0.936000026762,0.9295
'categorical_crossentropy', 'categorical_accuracy', 'adamax', 'tanh', 'softmax',0.95966669172,0.9577
'categorical_crossentropy', 'categorical_accuracy', 'adamax', 'sigmoid', 'softmax',0.936083368957,0.9306
